DateTime_temp,Cond_microS_cm ,Temp_F,Light_lum_ft2
2/18/22 13:30,910.7,35.564,42
2/18/22 14:00,910.1,35.564,23
2/18/22 14:30,912.8,35.758,27
2/18/22 15:00,908.1,35.564,12
2/18/22 15:30,907.7,35.758,10
2/18/22 16:00,908.5,35.564,7
2/18/22 16:30,909,35.564,4
2/18/22 17:00,905.9,35.564,1
2/18/22 17:30,910.1,35.758,0
2/18/22 18:00,910.9,35.758,0
2/18/22 18:30,913.2,35.758,0
2/18/22 19:00,912,35.564,0
2/18/22 19:30,917.1,35.564,0
2/18/22 20:00,909.8,35.37,0
2/18/22 20:30,911,35.37,0
2/18/22 21:00,915.7,35.37,0
2/18/22 21:30,913.4,35.37,0
2/18/22 22:00,913.4,35.37,0
2/18/22 22:30,910.3,35.37,0
2/18/22 23:00,909.9,35.175,0
2/18/22 23:30,909.9,34.981,0
2/19/22 0:00,907.6,35.175,0
2/19/22 0:30,907.9,35.564,0
2/19/22 1:00,905.7,35.758,0
2/19/22 1:30,908.7,35.758,0
2/19/22 2:00,909.4,35.758,0
2/19/22 2:30,906.6,35.758,0
2/19/22 3:00,906.9,35.951,0
2/19/22 3:30,906.2,35.758,0
2/19/22 4:00,907,35.564,0
2/19/22 4:30,904.7,35.564,0
2/19/22 5:00,905.1,35.564,0
2/19/22 5:30,905.8,35.37,0
2/19/22 6:00,903.1,35.37,0
2/19/22 6:30,902.4,35.175,0
2/19/22 7:00,903.1,35.175,0
2/19/22 7:30,903.9,35.175,0
2/19/22 8:00,906.1,35.175,2
2/19/22 8:30,910.4,35.175,4
2/19/22 9:00,911.2,35.175,5
2/19/22 9:30,912.3,35.175,7
2/19/22 10:00,913.4,35.175,9
2/19/22 10:30,916.9,35.37,12
2/19/22 11:00,918.2,35.37,13
2/19/22 11:30,921.7,35.37,13
2/19/22 12:00,919.2,35.37,13
2/19/22 12:30,918.9,35.37,15
2/19/22 13:00,921.2,35.37,14
2/19/22 13:30,920.1,35.37,13
2/19/22 14:00,922.1,34.981,12
2/19/22 14:30,923.4,35.175,11
2/19/22 15:00,921.8,35.175,8
2/19/22 15:30,924.5,35.175,6
2/19/22 16:00,926.5,35.175,4
2/19/22 16:30,924.4,35.37,0
2/19/22 17:00,920,35.37,0
2/19/22 17:30,918.1,35.37,0
2/19/22 18:00,920.4,35.175,0
2/19/22 18:30,916.6,34.786,0
2/19/22 19:00,916.7,34.786,0
2/19/22 19:30,916,34.59,0
2/19/22 20:00,914.1,34.59,0
2/19/22 20:30,915.8,34.394,0
2/19/22 21:00,919.9,34.394,0
2/19/22 21:30,925.4,34.394,0
2/19/22 22:00,925.4,34.394,0
2/19/22 22:30,925,34.394,0
2/19/22 23:00,925.4,34.59,0
2/19/22 23:30,925.4,34.59,0
2/20/22 0:00,927.3,34.981,0
2/20/22 0:30,927.2,35.175,0
2/20/22 1:00,926.1,34.981,0
2/20/22 1:30,926.1,34.981,0
2/20/22 2:00,925.3,34.981,0
2/20/22 2:30,927.2,34.981,0
2/20/22 3:00,928,34.981,0
2/20/22 3:30,926,34.981,0
2/20/22 4:00,924.4,34.981,0
2/20/22 4:30,923.6,34.981,0
2/20/22 5:00,922.8,34.981,0
2/20/22 5:30,923.6,34.981,0
2/20/22 6:00,921.7,34.981,0
2/20/22 6:30,923.6,34.981,0
2/20/22 7:00,922.5,34.981,0
2/20/22 7:30,921.8,34.981,1
2/20/22 8:00,923.7,34.981,3
2/20/22 8:30,925.3,34.786,5
2/20/22 9:00,937.1,34.394,8
2/20/22 9:30,934.8,34.394,11
2/20/22 10:00,934.8,34.394,14
2/20/22 10:30,933.6,34.002,20
2/20/22 11:00,935.7,34.198,30
2/20/22 11:30,932.3,34.002,41
2/20/22 12:00,936.2,34.198,46
2/20/22 12:30,936.6,33.805,44
2/20/22 13:00,945,34.002,27
2/20/22 13:30,949.3,34.394,24
2/20/22 14:00,925.9,34.786,19
2/20/22 14:30,939,35.37,25
2/20/22 15:00,966.5,34.981,17
2/20/22 15:30,920.3,35.175,11
2/20/22 16:00,815.9,35.758,7
2/20/22 16:30,782.3,34.394,2
2/20/22 17:00,783.6,34.59,0
2/20/22 17:30,667.1,34.394,0
2/20/22 18:00,636.7,34.394,0
2/20/22 18:30,603.5,34.394,0
2/20/22 19:00,585.9,34.394,0
2/20/22 19:30,590.5,34.394,0
2/20/22 20:00,662.1,34.786,0
2/20/22 20:30,715.8,34.786,0
2/20/22 21:00,735.9,34.981,0
2/20/22 21:30,757.6,34.981,0
2/20/22 22:00,757.6,34.981,0
2/20/22 22:30,758,34.786,0
2/20/22 23:00,762,34.394,0
2/20/22 23:30,769.3,34.394,0
2/21/22 0:00,779.8,34.394,0
2/21/22 0:30,786.4,34.59,0
2/21/22 1:00,777.4,34.59,0
2/21/22 1:30,783.6,34.981,0
2/21/22 2:00,788.2,34.981,0
2/21/22 2:30,790.6,34.981,0
2/21/22 3:00,780.5,34.786,0
2/21/22 3:30,774.2,34.981,0
2/21/22 4:00,789.4,34.786,0
2/21/22 4:30,795,34.394,0
2/21/22 5:00,801.2,34.394,0
2/21/22 5:30,811.8,34.394,0
2/21/22 6:00,816.8,34.394,0
2/21/22 6:30,829.3,34.394,0
2/21/22 7:00,835.1,34.394,0
2/21/22 7:30,844.1,34.394,0
2/21/22 8:00,851.1,34.59,2
2/21/22 8:30,853.4,34.59,4
2/21/22 9:00,854.6,34.59,7
2/21/22 9:30,857.3,34.59,8
2/21/22 10:00,866.6,34.59,7
2/21/22 10:30,868.9,34.59,9
2/21/22 11:00,874.8,34.786,11
2/21/22 11:30,874.3,34.786,9
2/21/22 12:00,872.8,34.786,9
2/21/22 12:30,872.7,34.786,12
2/21/22 13:00,871.1,34.786,8
2/21/22 13:30,869.2,34.981,8
2/21/22 14:00,864.8,34.981,5
2/21/22 14:30,852.7,34.981,6
2/21/22 15:00,854.2,34.981,7
2/21/22 15:30,848,34.981,3
2/21/22 16:00,840.6,34.981,2
2/21/22 16:30,841.4,34.786,0
2/21/22 17:00,842.6,34.786,0
2/21/22 17:30,838.7,34.786,0
2/21/22 18:00,839.9,34.786,0
2/21/22 18:30,840.4,34.59,0
2/21/22 19:00,838.9,34.59,0
2/21/22 19:30,843.2,34.59,0
2/21/22 20:00,839.3,34.59,0
2/21/22 20:30,855,34.59,0
2/21/22 21:00,850.7,34.59,0
2/21/22 21:30,852.3,34.59,0
2/21/22 22:00,856.5,34.59,0
2/21/22 22:30,838.8,34.786,0
2/21/22 23:00,822.4,34.981,0
2/21/22 23:30,950.1,34.786,0
2/22/22 0:00,961.8,34.394,0
2/22/22 0:30,933,34.198,0
2/22/22 1:00,975.7,34.198,0
2/22/22 1:30,897,34.198,0
2/22/22 2:00,854.7,34.786,0
2/22/22 2:30,821.7,34.786,0
2/22/22 3:00,897.7,34.198,0
2/22/22 3:30,896.5,34.002,0
2/22/22 4:00,889.8,34.198,0
2/22/22 4:30,905,34.394,0
2/22/22 5:00,912.5,34.394,0
2/22/22 5:30,925.8,34.59,0
2/22/22 6:00,892.8,34.786,0
2/22/22 6:30,905.6,34.981,0
2/22/22 7:00,880.8,34.981,0
2/22/22 7:30,855.4,34.981,0
2/22/22 8:00,857.3,35.175,0
2/22/22 8:30,878,35.175,0
2/22/22 9:00,876,35.175,0
2/22/22 9:30,875.3,35.37,0
2/22/22 10:00,860.3,35.37,0
2/22/22 10:30,846.6,35.37,0
2/22/22 11:00,840.7,35.564,2
2/22/22 11:30,851.3,35.758,2
2/22/22 12:00,845,35.564,1
2/22/22 12:30,849.7,35.564,1
2/22/22 13:00,850.1,35.758,0
2/22/22 13:30,848.1,35.758,1
2/22/22 14:00,853.6,35.758,1
2/22/22 14:30,849.7,35.758,2
2/22/22 15:00,843.4,35.758,1
2/22/22 15:30,843.8,35.564,0
2/22/22 16:00,854,35.564,0
2/22/22 16:30,856.7,35.564,0
2/22/22 17:00,858.3,35.564,0
2/22/22 17:30,862.6,35.564,0
2/22/22 18:00,857.6,35.564,0
2/22/22 18:30,855.6,35.564,0
2/22/22 19:00,857.9,35.564,0
2/22/22 19:30,853.6,35.564,0
2/22/22 20:00,853.2,35.564,0
2/22/22 20:30,859,35.758,0
2/22/22 21:00,861.4,35.758,0
2/22/22 21:30,859,35.758,0
2/22/22 22:00,859,35.758,0
2/22/22 22:30,861.7,35.758,0
2/22/22 23:00,866.4,35.951,0
2/22/22 23:30,871.1,35.951,0
2/23/22 0:00,878.9,35.951,0
2/23/22 0:30,882,35.951,0
2/23/22 1:00,880.1,35.951,0
2/23/22 1:30,879.7,35.951,0
2/23/22 2:00,884.8,35.951,0
2/23/22 2:30,880.1,35.951,0
2/23/22 3:00,879,35.758,0
2/23/22 3:30,880.6,35.758,0
2/23/22 4:00,877.5,35.758,0
2/23/22 4:30,873.5,35.758,0
2/23/22 5:00,871.6,35.758,0
2/23/22 5:30,874.8,35.758,0
2/23/22 6:00,870.1,35.758,0
2/23/22 6:30,871.6,35.758,0
2/23/22 7:00,868.6,35.758,0
2/23/22 7:30,871.7,35.758,0
2/23/22 8:00,873.6,35.758,1
2/23/22 8:30,868.2,35.758,2
2/23/22 9:00,871.3,35.758,4
2/23/22 9:30,871,35.564,4
2/23/22 10:00,874.5,35.758,6
2/23/22 10:30,866.3,35.37,6
2/23/22 11:00,870.2,35.564,7
2/23/22 11:30,875.2,35.564,8
2/23/22 12:00,874,35.564,8
2/23/22 12:30,882.1,35.758,8
2/23/22 13:00,882.1,35.758,7
2/23/22 13:30,878.1,35.758,8
2/23/22 14:00,881.7,35.758,1
2/23/22 14:30,883.6,35.758,5
2/23/22 15:00,885.8,36.145,13
2/23/22 15:30,882,36.145,11
2/23/22 16:00,885.5,35.951,8
2/23/22 16:30,890.5,35.951,2
2/23/22 17:00,886.7,35.951,0
2/23/22 17:30,891.4,35.758,0
2/23/22 18:00,889.1,35.951,0
2/23/22 18:30,888.7,35.951,0
2/23/22 19:00,888.8,35.564,0
2/23/22 19:30,888.7,35.758,0
2/23/22 20:00,888.4,35.758,0
2/23/22 20:30,888,35.758,0
2/23/22 21:00,885.3,35.175,0
2/23/22 21:30,888.1,34.786,0
2/23/22 22:00,887.7,34.981,0
2/23/22 22:30,882.7,34.786,0
2/23/22 23:00,883.9,34.786,0
2/23/22 23:30,881.1,34.786,0
2/24/22 0:00,881.1,34.786,0
2/24/22 0:30,882.6,34.786,0
2/24/22 1:00,881.4,34.981,0
2/24/22 1:30,883.7,35.175,0
2/24/22 2:00,882.5,35.175,0
2/24/22 2:30,882.5,35.175,0
2/24/22 3:00,882.6,35.175,0
2/24/22 3:30,882.9,35.37,0
2/24/22 4:00,881.5,35.37,0
2/24/22 4:30,881.5,35.37,0
2/24/22 5:00,881.2,35.37,0
2/24/22 5:30,882.7,35.564,0
2/24/22 6:00,887,35.564,0
2/24/22 6:30,886.7,35.564,0
2/24/22 7:00,889.3,35.564,0
2/24/22 7:30,890.5,35.564,1
2/24/22 8:00,891.6,35.564,2
2/24/22 8:30,895.9,35.564,4
2/24/22 9:00,894.8,35.564,5
2/24/22 9:30,903.7,35.564,7
2/24/22 10:00,903.3,35.564,6
2/24/22 10:30,904.5,35.564,10
2/24/22 11:00,904.4,35.564,10
2/24/22 11:30,907.3,35.564,10
2/24/22 12:00,905.7,35.37,8
2/24/22 12:30,908.1,35.564,7
2/24/22 13:00,905.4,35.37,5
2/24/22 13:30,906.9,35.37,6
2/24/22 14:00,911.9,35.37,4
2/24/22 14:30,912.4,35.37,2
2/24/22 15:00,915.5,35.37,1
2/24/22 15:30,917.5,35.37,1
2/24/22 16:00,917.9,35.175,1
2/24/22 16:30,917.9,35.175,0
2/24/22 17:00,918.3,35.37,0
2/24/22 17:30,919.2,34.786,0
2/24/22 18:00,914.1,35.175,0
2/24/22 18:30,912.9,35.175,0
2/24/22 19:00,909.4,35.175,0
2/24/22 19:30,913,34.981,0
2/24/22 20:00,910.6,34.981,0
2/24/22 20:30,913.4,34.981,0
2/24/22 21:00,913,35.175,0
2/24/22 21:30,913.4,34.981,0
2/24/22 22:00,916.1,35.175,0
2/24/22 22:30,916.9,35.175,0
2/24/22 23:00,914.9,35.175,0
2/24/22 23:30,918.4,35.175,0
2/25/22 0:00,922.7,35.175,0
2/25/22 0:30,918.8,35.175,0
2/25/22 1:00,916.4,35.37,0
2/25/22 1:30,920.3,35.37,0
2/25/22 2:00,921.8,35.564,0
2/25/22 2:30,923.7,35.564,0
2/25/22 3:00,921,35.564,0
2/25/22 3:30,921.4,35.758,0
2/25/22 4:00,921.5,35.758,0
2/25/22 4:30,920.7,35.758,0
2/25/22 5:00,921.4,35.758,0
2/25/22 5:30,923.4,35.564,0
2/25/22 6:00,921.4,35.564,0
2/25/22 6:30,921.3,35.758,0
2/25/22 7:00,924.5,35.564,0
2/25/22 7:30,924.9,35.758,0
2/25/22 8:00,924.1,35.758,0
2/25/22 8:30,923.7,35.758,0
2/25/22 9:00,924.8,35.758,0
2/25/22 9:30,922.9,35.564,0
2/25/22 10:00,922.9,35.564,0
2/25/22 10:30,922.9,35.564,0
2/25/22 11:00,923.3,35.564,0
2/25/22 11:30,923.7,35.564,1
2/25/22 12:00,922.6,35.564,0
2/25/22 12:30,925.7,35.564,1
2/25/22 13:00,928.5,35.564,0
2/25/22 13:30,926.1,35.564,0
2/25/22 14:00,925.7,35.175,0
2/25/22 14:30,923.4,35.37,0
2/25/22 15:00,928.2,35.175,0
2/25/22 15:30,933.3,35.175,0
2/25/22 16:00,938.5,34.981,0
2/25/22 16:30,943.9,34.981,0
2/25/22 17:00,947.8,34.981,0
2/25/22 17:30,947.1,34.981,0
2/25/22 18:00,948.4,34.981,0
2/25/22 18:30,954.2,34.786,0
2/25/22 19:00,954.6,34.786,0
2/25/22 19:30,953.4,34.786,0
2/25/22 20:00,953,34.786,0
2/25/22 20:30,950.7,34.59,0
2/25/22 21:00,951.1,34.59,0
2/25/22 21:30,952.3,34.59,0
2/25/22 22:00,953.4,34.59,0
2/25/22 22:30,953.5,34.59,0
2/25/22 23:00,952.7,34.59,0
2/25/22 23:30,952.7,34.59,0
2/26/22 0:00,953.5,34.59,0
2/26/22 0:30,953.5,34.59,0
2/26/22 1:00,953.9,34.59,0
2/26/22 1:30,953.9,34.59,0
2/26/22 2:00,954.7,34.59,0
2/26/22 2:30,955.5,34.59,0
2/26/22 3:00,956.7,34.59,0
2/26/22 3:30,956.7,34.59,0
2/26/22 4:00,955.5,34.59,0
2/26/22 4:30,953.1,34.59,0
2/26/22 5:00,951.1,34.59,0
2/26/22 5:30,951.6,34.59,0
2/26/22 6:00,951.1,34.59,0
2/26/22 6:30,949.6,34.59,0
2/26/22 7:00,944.8,34.59,0
2/26/22 7:30,940.4,34.59,0
2/26/22 8:00,936.9,34.59,0
2/26/22 8:30,939.2,34.786,0
2/26/22 9:00,939.3,34.59,0
2/26/22 9:30,938.5,34.59,1
2/26/22 10:00,942.4,34.59,1
2/26/22 10:30,943.7,34.394,1
2/26/22 11:00,951.9,34.59,2
2/26/22 11:30,948.1,34.786,2
2/26/22 12:00,944.4,34.786,2
2/26/22 12:30,949.5,34.786,2
2/26/22 13:00,948,34.59,2
2/26/22 13:30,948,34.59,2
2/26/22 14:00,943.3,34.394,1
2/26/22 14:30,944.1,34.394,1
2/26/22 15:00,943,34.394,1
2/26/22 15:30,943,34.394,0
2/26/22 16:00,943,34.394,0
2/26/22 16:30,941,34.394,0
2/26/22 17:00,939.8,34.394,0
2/26/22 17:30,941.8,34.394,0
2/26/22 18:00,941.8,34.394,0
2/26/22 18:30,941.8,34.394,0
2/26/22 19:00,944.6,34.198,0
2/26/22 19:30,943.4,33.805,0
2/26/22 20:00,941.2,33.607,0
2/26/22 20:30,955.3,33.607,0
2/26/22 21:00,956.4,33.805,0
2/26/22 21:30,956.8,34.002,0
2/26/22 22:00,953.7,34.002,0
2/26/22 22:30,953.7,34.002,0
2/26/22 23:00,951,34.002,0
2/26/22 23:30,947.4,34.002,0
2/27/22 0:00,947.8,34.002,0
2/27/22 0:30,945.4,34.198,0
2/27/22 1:00,945.8,34.198,0
2/27/22 1:30,942.3,34.198,0
2/27/22 2:00,941.4,34.198,0
2/27/22 2:30,943.8,34.394,0
2/27/22 3:00,946.5,34.394,0
2/27/22 3:30,950,34.394,0
2/27/22 4:00,946.9,34.394,0
2/27/22 4:30,947.3,34.394,0
2/27/22 5:00,945.7,34.394,0
2/27/22 5:30,948.1,34.394,0
2/27/22 6:00,952.4,34.394,0
2/27/22 6:30,956.7,34.394,0
2/27/22 7:00,959.1,34.394,0
2/27/22 7:30,960.2,34.394,0
2/27/22 8:00,957.1,34.394,0
2/27/22 8:30,944.9,34.394,0
2/27/22 9:00,948.1,34.394,1
2/27/22 9:30,955.9,34.394,1
2/27/22 10:00,958.2,34.394,2
2/27/22 10:30,946.4,34.59,2
2/27/22 11:00,936.1,34.786,3
2/27/22 11:30,945.9,35.175,3
2/27/22 12:00,946.8,35.37,3
2/27/22 12:30,949.1,35.175,3
2/27/22 13:00,953.5,34.981,3
2/27/22 13:30,954.6,35.175,4
2/27/22 14:00,958.9,34.981,3
2/27/22 14:30,966.1,34.786,4
2/27/22 15:00,982.6,34.59,3
2/27/22 15:30,985,34.394,5
2/27/22 16:00,986.2,34.394,6
2/27/22 16:30,977.5,34.786,2
2/27/22 17:00,952.9,34.981,0
2/27/22 17:30,963.4,34.786,0
2/27/22 18:00,960.2,34.59,0
2/27/22 18:30,960.6,34.394,0
2/27/22 19:00,969.2,34.786,0
2/27/22 19:30,972.8,34.59,0
2/27/22 20:00,987.5,35.175,0
2/27/22 20:30,978.9,36.145,0
2/27/22 21:00,979.6,36.145,0
2/27/22 21:30,979.9,36.145,0
2/27/22 22:00,987.8,36.145,0
2/27/22 22:30,993.3,36.145,0
2/27/22 23:00,995,36.145,0
2/27/22 23:30,999,36.145,0
2/28/22 0:00,1004.1,36.145,0
2/28/22 0:30,1009.6,36.338,0
2/28/22 1:00,1013.9,36.338,0
2/28/22 1:30,1016.4,36.145,0
2/28/22 2:00,1021.6,36.145,0
2/28/22 2:30,1026.7,36.145,0
2/28/22 3:00,1035.4,36.145,0
2/28/22 3:30,1046.9,36.145,0
2/28/22 4:00,1052.8,35.951,0
2/28/22 4:30,1057.9,35.951,0
2/28/22 5:00,1063.9,35.951,0
2/28/22 5:30,1066.2,35.951,0
2/28/22 6:00,1071.4,35.951,0
2/28/22 6:30,1075.3,35.758,0
2/28/22 7:00,1080.9,35.758,0
2/28/22 7:30,1089.2,35.564,1
2/28/22 8:00,1098.4,35.37,4
2/28/22 8:30,1105.6,35.37,6
2/28/22 9:00,1113.1,35.37,6
2/28/22 9:30,1116.7,35.175,7
2/28/22 10:00,1114.4,35.175,9
2/28/22 10:30,1109.4,34.981,17
2/28/22 11:00,1132.7,35.175,19
2/28/22 11:30,1143.7,35.175,21
2/28/22 12:00,1145.3,35.37,22
2/28/22 12:30,1156.1,35.175,23
2/28/22 13:00,1190.9,34.786,20
2/28/22 13:30,1382.9,33.805,19
2/28/22 14:00,1724.5,33.213,14
2/28/22 14:30,1714.3,33.213,9
2/28/22 15:00,1659.8,33.013,9
2/28/22 15:30,1606.5,32.815,7
2/28/22 16:00,1506.8,32.218,4
2/28/22 16:30,1452.7,32.418,0
2/28/22 17:00,1444.5,32.617,0
2/28/22 17:30,1435.2,32.418,0
2/28/22 18:00,1418.3,32.418,0
2/28/22 18:30,1417.9,32.418,0
2/28/22 19:00,1406.2,32.418,0
2/28/22 19:30,1356.3,32.418,0
2/28/22 20:00,1345.5,32.418,0
2/28/22 20:30,1362.4,32.418,0
2/28/22 21:00,1378.9,32.418,0
2/28/22 21:30,1388.9,32.617,0
2/28/22 22:00,1392.5,32.617,0
2/28/22 22:30,1392.5,32.617,0
2/28/22 23:00,1355.5,32.617,0
2/28/22 23:30,1331.4,32.815,0
3/1/22 0:00,1336.3,32.815,0
3/1/22 0:30,1330.2,32.815,0
3/1/22 1:00,1317.4,32.815,0
3/1/22 1:30,1327,32.617,0
3/1/22 2:00,1327,32.617,0
3/1/22 2:30,1325,32.815,0
3/1/22 3:00,1329.8,32.815,0
3/1/22 3:30,1330.1,32.815,0
3/1/22 4:00,1329.3,32.815,0
3/1/22 4:30,1343,32.815,0
3/1/22 5:00,1358.2,32.815,0
3/1/22 5:30,1374.7,33.013,0
3/1/22 6:00,1378.7,32.815,0
3/1/22 6:30,1367.8,32.815,0
3/1/22 7:00,1352.8,32.815,0
3/1/22 7:30,1330.6,33.013,2
3/1/22 8:00,1299.3,33.013,2
3/1/22 8:30,1292.4,33.013,2
3/1/22 9:00,1286.8,33.013,6
3/1/22 9:30,1285.6,33.013,4
3/1/22 10:00,1299.1,33.213,8
3/1/22 10:30,1267.1,33.411,12
3/1/22 11:00,1228.3,33.411,10
3/1/22 11:30,1207.5,33.607,19
3/1/22 12:00,1207.8,33.607,27
3/1/22 12:30,1186.7,33.805,28
3/1/22 13:00,1120.7,33.607,24
3/1/22 13:30,1064.6,33.213,24
3/1/22 14:00,926.3,33.213,18
3/1/22 14:30,836.3,33.213,9
3/1/22 15:00,768.1,33.013,8
3/1/22 15:30,614.6,33.013,7
3/1/22 16:00,584.6,33.013,8
3/1/22 16:30,575.4,33.013,1
3/1/22 17:00,578.9,32.815,0
3/1/22 17:30,550.5,32.815,0
3/1/22 18:00,528.3,32.815,0
3/1/22 18:30,540.9,32.815,0
3/1/22 19:00,518.4,32.617,0
3/1/22 19:30,485.9,32.617,0
3/1/22 20:00,446.6,32.617,0
3/1/22 20:30,440.2,32.617,0
3/1/22 21:00,437.9,32.617,0
3/1/22 21:30,435.3,32.617,0
3/1/22 22:00,427.6,32.617,0
3/1/22 22:30,412.1,32.617,0
3/1/22 23:00,423.1,32.617,0
3/1/22 23:30,425,32.418,0
3/2/22 0:00,421.6,32.418,0
3/2/22 0:30,427.3,32.418,0
3/2/22 1:00,426.1,32.418,0
3/2/22 1:30,401.8,32.418,0
3/2/22 2:00,395.4,32.617,0
3/2/22 2:30,384,32.617,0
3/2/22 3:00,386.3,32.617,0
3/2/22 3:30,381.4,32.617,0
3/2/22 4:00,382.9,32.617,0
3/2/22 4:30,389.3,32.617,0
3/2/22 5:00,388.2,32.617,0
3/2/22 5:30,393.5,32.617,0
3/2/22 6:00,397.6,32.617,0
3/2/22 6:30,401.8,32.617,0
3/2/22 7:00,406.7,32.617,0
3/2/22 7:30,409.8,32.617,1
3/2/22 8:00,410.1,32.815,3
3/2/22 8:30,410.5,32.815,4
3/2/22 9:00,412,32.815,4
3/2/22 9:30,414.3,32.815,6
3/2/22 10:00,416.2,33.013,7
3/2/22 10:30,418.4,33.013,9
3/2/22 11:00,419.1,33.213,20
3/2/22 11:30,419.9,33.213,10
3/2/22 12:00,423.7,33.411,27
3/2/22 12:30,427.8,33.411,18
3/2/22 13:00,431.2,33.411,17
3/2/22 13:30,437.6,33.607,22
3/2/22 14:00,449.8,33.805,18
3/2/22 14:30,464.3,33.607,16
3/2/22 15:00,476.4,33.607,17
3/2/22 15:30,457.9,33.411,5
3/2/22 16:00,453,33.213,2
3/2/22 16:30,445.7,33.213,3
3/2/22 17:00,418.6,33.411,0
3/2/22 17:30,405.7,33.607,0
3/2/22 18:00,391.6,33.805,0
3/2/22 18:30,389.4,33.805,0
3/2/22 19:00,390.9,33.805,0
3/2/22 19:30,399.6,33.805,0
3/2/22 20:00,410.2,33.805,0
3/2/22 20:30,422.4,33.805,0
3/2/22 21:00,434.2,33.805,0
3/2/22 21:30,440.3,33.805,0
3/2/22 22:00,447.5,33.805,0
3/2/22 22:30,453.9,33.607,0
3/2/22 23:00,461.2,33.805,0
3/2/22 23:30,467.3,33.805,0
3/3/22 0:00,473.4,33.607,0
3/3/22 0:30,481.4,33.607,0
3/3/22 1:00,481,33.805,0
3/3/22 1:30,483.3,33.805,0
3/3/22 2:00,485.2,33.805,0
3/3/22 2:30,486,33.805,0
3/3/22 3:00,487.9,33.805,0
3/3/22 3:30,491.3,33.805,0
3/3/22 4:00,491.3,33.805,0
3/3/22 4:30,491,33.805,0
3/3/22 5:00,492.9,33.805,0
3/3/22 5:30,491.4,33.805,0
3/3/22 6:00,492.5,34.002,0
3/3/22 6:30,492.5,34.002,0
3/3/22 7:00,491.7,34.002,1
3/3/22 7:30,497.1,34.002,5
3/3/22 8:00,499.7,34.198,6
3/3/22 8:30,494.7,34.394,15
3/3/22 9:00,495.9,34.394,27
3/3/22 9:30,497,34.394,13
3/3/22 10:00,505.4,34.786,36
3/3/22 10:30,502.3,34.786,32
3/3/22 11:00,502.6,34.981,44
3/3/22 11:30,506,35.175,43
3/3/22 12:00,507.4,35.37,40
3/3/22 12:30,508.9,35.564,28
3/3/22 13:00,511.9,35.758,45
3/3/22 13:30,515.3,35.951,52
3/3/22 14:00,516.8,36.145,34
3/3/22 14:30,519.8,36.338,21
3/3/22 15:00,522.4,36.338,28
3/3/22 15:30,522.4,36.531,18
3/3/22 16:00,525.8,36.531,12
3/3/22 16:30,527.4,36.723,10
3/3/22 17:00,529.7,36.723,2
3/3/22 17:30,533.1,36.723,0
3/3/22 18:00,535,36.723,0
3/3/22 18:30,538.5,36.531,0
3/3/22 19:00,554.1,36.531,0
3/3/22 19:30,563.1,36.531,0
3/3/22 20:00,574.6,36.531,0
3/3/22 20:30,573.4,36.531,0
3/3/22 21:00,596.1,36.338,0
3/3/22 21:30,591.5,35.951,0
3/3/22 22:00,614.2,35.951,0
3/3/22 22:30,615.1,35.758,0
3/3/22 23:00,647.8,35.758,0
3/3/22 23:30,664.7,35.758,0
3/4/22 0:00,669.3,35.758,0
3/4/22 0:30,671.9,35.758,0
3/4/22 1:00,670.8,35.758,0
3/4/22 1:30,686.6,35.758,0
3/4/22 2:00,685.4,35.758,0
3/4/22 2:30,693.5,35.758,0
3/4/22 3:00,709.8,35.758,0
3/4/22 3:30,719.1,35.758,0
3/4/22 4:00,738.8,35.758,0
3/4/22 4:30,753.6,35.758,0
3/4/22 5:00,766.4,35.758,0
3/4/22 5:30,778,35.758,0
3/4/22 6:00,790.1,35.758,0
3/4/22 6:30,804.1,35.758,0
3/4/22 7:00,823.2,35.758,1
3/4/22 7:30,834.8,35.758,4
3/4/22 8:00,839.9,35.951,13
3/4/22 8:30,845.6,36.145,26
3/4/22 9:00,851.1,36.145,14
3/4/22 9:30,855.3,36.145,20
3/4/22 10:00,860.6,36.338,31
3/4/22 10:30,867.2,36.531,28
3/4/22 11:00,876.9,36.723,32
3/4/22 11:30,880,36.914,28
3/4/22 12:00,903.3,36.914,33
3/4/22 12:30,913.8,37.107,31
3/4/22 13:00,921.1,37.297,27
3/4/22 13:30,909.3,37.488,23
3/4/22 14:00,932.4,37.488,21
3/4/22 14:30,939.4,37.87,23
3/4/22 15:00,949.5,37.87,20
3/4/22 15:30,945.6,37.87,16
3/4/22 16:00,947.5,38.061,13
3/4/22 16:30,952.6,37.87,5
3/4/22 17:00,948.8,37.87,3
3/4/22 17:30,946.4,37.87,0
3/4/22 18:00,942.2,37.87,0
3/4/22 18:30,942.1,37.679,0
3/4/22 19:00,949.6,37.679,0
3/4/22 19:30,963.8,37.679,0
3/4/22 20:00,955.6,37.679,0
3/4/22 20:30,945.5,37.679,0
3/4/22 21:00,951.7,37.679,0
3/4/22 21:30,955.3,37.488,0
3/4/22 22:00,952.2,37.488,0
3/4/22 22:30,956.1,37.488,0
3/4/22 23:00,957.7,37.297,0
3/4/22 23:30,962.5,37.297,0
3/5/22 0:00,964.5,37.297,0
3/5/22 0:30,981.7,37.297,0
3/5/22 1:00,970,37.107,0
3/5/22 1:30,973.9,37.107,0
3/5/22 2:00,973.5,37.107,0
3/5/22 2:30,975.5,37.107,0
3/5/22 3:00,987.3,37.107,0
